,p0q0
7549,0.2
7550,0.2
7551,0.5
7552,0.0
7553,0.0
7554,0.0
7555,0.1
7556,0.9
7557,0.0
7558,0.1
7559,0.0
7560,0.2
7561,0.0
7562,0.2
7563,0.2
7564,0.4
7565,0.1
7566,0.1
7567,0.3
7568,0.2
7569,0.0
7570,0.6
7571,0.1
7572,0.0
7573,1.3
7574,0.0
7575,0.0
7576,0.8
7577,0.0
7578,0.2
7579,0.8
7580,0.0
7581,0.0
7582,0.5
7583,0.1
7584,0.7
7585,0.1
7586,0.6
7587,0.3
7588,0.7
7589,0.0
7590,0.3
7591,0.4
7592,0.3
7593,0.8
7594,1.0
7595,0.0
7596,0.5
7597,0.4
7598,0.7
7599,0.1
7600,0.5
7601,0.6
7602,0.2
7603,0.0
7604,0.3
7605,0.9
7606,0.2
7607,0.1
7608,0.2
7609,0.3
7610,0.4
7611,0.1
7612,0.3
7613,0.1
7614,0.4
7615,0.0
7616,1.4
7617,0.4
7618,0.0
7619,0.8
7620,0.0
7621,0.9
7622,0.0
7623,0.7
7624,0.2
7625,0.6
7626,0.3
7627,0.2
7628,0.0
7629,0.3
7630,0.2
7631,0.4
7632,0.4
7633,0.9
7634,0.2
7635,1.2
7636,0.6
7637,1.3
7638,0.0
7639,0.5
7640,0.8
7641,0.7
7642,0.3
7643,0.4
7644,0.4
7645,0.6
7646,0.8
7647,0.4
7648,0.5
7649,0.0
7650,0.5
7651,0.3
7652,0.1
7653,0.1
7654,0.9
7655,0.5
7656,0.2
7657,0.5
7658,0.4
7659,0.1
7660,0.4
7661,0.0
7662,0.5
7663,0.6
7664,0.2
7665,0.3
7666,0.1
7667,0.0
7668,0.1
7669,0.2
7670,0.2
7671,0.1
7672,0.1
7673,0.3
7674,0.3
7675,0.7
7676,0.0
7677,0.7
7678,0.3
7679,0.0
7680,0.5
7681,0.0
7682,0.3
7683,0.0
7684,0.5
7685,0.6
7686,1.0
7687,0.2
7688,0.0
7689,0.2
7690,0.6
7691,0.6
7692,0.5
7693,0.2
7694,0.4
7695,0.7
7696,0.8
7697,0.8
7698,0.1
7699,0.0
7700,0.0
7701,0.6
7702,0.4
7703,0.6
7704,0.0
7705,0.6
7706,0.2
7707,0.5
7708,0.1
7709,0.3
7710,0.1
7711,0.5
7712,0.0
7713,0.2
7714,0.2
7715,0.1
7716,1.3
7717,0.1
7718,0.1
7719,0.9
7720,0.0
7721,0.2
7722,1.4
7723,0.4
7724,0.1
7725,0.2
7726,0.2
7727,0.2
7728,0.1
7729,0.1
7730,0.1
7731,0.6
7732,0.2
7733,0.0
7734,1.5
7735,0.0
7736,0.1
7737,1.5
7738,0.0
7739,0.0
7740,0.2
7741,0.1
7742,0.0
7743,0.2
7744,0.9
7745,0.5
7746,0.3
7747,0.3
7748,0.0
7749,1.4
7750,1.0
7751,0.8
7752,0.5
7753,0.3
7754,0.6
7755,1.7
7756,0.5
7757,0.0
7758,0.9
7759,0.4
7760,0.2
7761,1.8
7762,0.0
7763,0.0
7764,0.8
7765,0.4
7766,0.2
7767,0.7
7768,0.1
7769,0.2
7770,1.2
7771,0.4
7772,0.3
7773,0.8
7774,0.5
7775,0.3
7776,0.5
7777,0.4
7778,0.2
7779,0.5
7780,0.0
7781,0.6
7782,0.7
7783,0.6
7784,0.9
7785,0.8
7786,1.0
7787,0.4
7788,0.1
7789,0.1
7790,0.4
7791,0.0
7792,1.0
7793,0.6
7794,0.9
7795,0.9
7796,0.5
7797,1.3
7798,0.6
7799,0.3
7800,0.4
7801,1.6
7802,0.3
7803,0.2
7804,0.1
7805,1.1
7806,1.3
7807,0.3
7808,0.6
7809,1.2
7810,0.8
7811,0.7
7812,0.4
7813,1.2
7814,0.5
7815,0.4
7816,0.9
7817,1.4
7818,1.4
7819,0.2
7820,0.5
7821,0.4
7822,1.5
7823,0.9
7824,0.9
7825,1.7
7826,0.6
7827,0.4
7828,0.7
7829,1.3
7830,0.8
7831,0.4
7832,0.0
7833,0.2
7834,0.0
7835,0.0
7836,0.2
7837,0.6
7838,0.5
7839,1.1
7840,1.9
7841,0.4
7842,0.9
7843,0.2
7844,0.7
7845,0.3
7846,0.5
7847,1.4
7848,0.6
7849,0.7
7850,0.4
7851,0.2
7852,1.0
7853,0.7
7854,0.2
7855,1.5
7856,1.5
7857,0.8
7858,0.3
7859,0.2
7860,1.2
7861,0.1
7862,0.7
7863,0.2
7864,0.9
7865,0.4
7866,0.8
7867,0.5
7868,0.3
7869,0.4
7870,0.5
7871,0.5
7872,0.3
7873,0.1
7874,0.3
7875,0.3
7876,0.2
7877,0.3
7878,0.8
7879,0.2
7880,0.4
7881,0.1
7882,0.8
7883,0.3
7884,0.5
7885,0.1
7886,0.9
7887,1.1
7888,0.1
7889,0.7
7890,1.5
7891,0.0
7892,1.0
7893,0.8
7894,0.6
7895,0.6
7896,1.2
7897,0.0
7898,0.3
7899,0.8
7900,0.6
7901,0.4
7902,0.0
7903,0.7
7904,1.3
7905,0.1
7906,0.6
7907,1.0
7908,0.2
7909,0.4
7910,0.1
7911,1.6
7912,0.4
7913,0.5
7914,0.1
7915,1.0
7916,1.6
7917,1.8
7918,0.1
7919,0.0
7920,0.0
7921,0.4
7922,0.5
7923,0.1
7924,0.5
7925,1.4
7926,0.0
7927,0.2
7928,0.3
7929,1.8
7930,0.0
7931,0.4
7932,0.6
7933,1.7
7934,0.0
7935,0.0
7936,0.8
7937,1.5
7938,0.0
7939,0.6
7940,0.0
7941,0.4
7942,0.3
7943,0.3
7944,0.0
7945,0.1
7946,1.1
7947,1.5
7948,0.0
7949,0.8
7950,0.3
7951,0.0
7952,0.7
7953,0.7
7954,2.2
7955,0.0
7956,0.1
7957,0.6
7958,1.8
7959,0.0
7960,1.1
7961,0.4
7962,0.1
7963,0.8
7964,2.3
7965,0.0
7966,0.4
7967,0.3
7968,0.3
7969,0.4
7970,0.4
7971,0.3
7972,0.4
7973,0.4
7974,0.4
7975,0.7
7976,0.6
7977,0.5
7978,0.7
7979,0.7
7980,0.1
7981,0.6
7982,0.2
7983,0.0
7984,0.6
7985,0.2
7986,0.1
7987,0.5
7988,1.2
7989,0.6
7990,0.6
7991,0.0
7992,0.6
7993,0.4
7994,0.0
7995,0.8
7996,1.0
7997,0.2
7998,0.1
7999,0.6
8000,0.8
8001,0.0
8002,0.5
8003,0.1
8004,0.0
8005,0.6
8006,0.1
8007,0.3
8008,0.7
8009,0.1
8010,0.0
8011,0.7
8012,0.5
8013,0.0
8014,0.4
8015,0.3
8016,0.0
8017,0.0
8018,0.7
8019,0.4
8020,0.0
8021,0.0
8022,0.8
8023,0.6
8024,0.0
8025,0.0
8026,0.5
8027,0.2
8028,0.2
8029,0.2
8030,0.4
8031,0.8
8032,0.2
8033,0.6
8034,0.6
8035,0.2
8036,0.2
8037,0.7
8038,0.0
8039,0.2
8040,0.6
8041,0.4
8042,0.5
8043,0.9
8044,0.4
8045,1.2
8046,0.6
8047,0.3
8048,0.4
8049,0.0
8050,0.0
8051,0.0
8052,0.3
8053,0.0
8054,0.0
8055,0.4
8056,0.3
8057,0.0
8058,0.0
8059,0.0
8060,0.2
8061,0.0
8062,0.0
8063,0.0
8064,0.2
8065,0.0
8066,0.0
8067,0.0
8068,0.6
8069,0.0
8070,0.0
8071,0.2
8072,0.6
8073,0.0
8074,0.0
8075,0.0
8076,0.4
8077,0.0
8078,0.0
8079,0.0
8080,0.2
8081,0.0
8082,0.0
8083,0.0
8084,0.3
8085,0.0
8086,0.0
8087,0.0
8088,0.3
8089,0.3
8090,0.4
8091,0.4
8092,0.1
8093,0.1
8094,0.3
8095,0.1
8096,0.2
8097,0.3
8098,0.1
8099,0.1
8100,0.0
8101,0.4
8102,0.3
8103,0.0
8104,0.5
8105,0.5
8106,0.0
8107,0.4
8108,0.5
8109,0.0
8110,0.1
8111,0.2
8112,0.3
8113,0.1
8114,0.1
8115,0.5
8116,0.2
8117,0.0
8118,0.3
8119,0.4
8120,0.2
8121,0.0
8122,0.2
8123,0.1
8124,0.3
8125,0.2
8126,0.3
8127,0.3
8128,0.2
8129,0.3
8130,0.5
8131,0.3
8132,0.6
8133,0.4
8134,0.8
8135,0.3
8136,1.0
8137,0.1
8138,0.1
8139,0.4
8140,0.4
8141,0.1
8142,0.9
8143,0.0
8144,0.2
8145,0.4
8146,0.3
8147,1.0
8148,0.0
8149,0.0
8150,0.1
8151,0.1
8152,0.0
8153,0.0
8154,0.0
8155,0.0
8156,1.3
8157,0.2
8158,0.2
8159,0.0
8160,0.0
8161,0.1
8162,0.4
8163,0.5
8164,0.9
8165,0.1
8166,0.5
8167,0.1
8168,0.2
8169,0.0
8170,0.8
8171,0.2
8172,0.1
8173,0.2
8174,0.6
8175,0.3
8176,0.1
8177,0.4
8178,1.1
8179,0.6
8180,0.1
8181,0.0
8182,0.2
8183,0.6
8184,0.1
8185,0.5
8186,0.1
8187,0.3
8188,0.0
8189,0.3
8190,0.0
8191,0.1
8192,0.4
8193,0.4
8194,0.2
8195,0.0
8196,0.1
8197,0.8
8198,0.0
8199,0.1
8200,1.7
8201,0.1
8202,0.0
8203,0.2
8204,0.7
8205,0.3
8206,0.1
8207,0.1
8208,0.3
8209,0.2
8210,0.1
8211,0.1
8212,0.7
8213,0.2
8214,0.1
8215,1.0
8216,0.1
8217,0.1
8218,0.5
8219,0.4
8220,0.1
8221,0.2
8222,0.1
8223,0.1
8224,0.9
8225,0.3
8226,0.1
8227,0.2
8228,0.0
8229,0.3
8230,0.0
8231,0.0
8232,1.0
8233,0.1
8234,0.1
8235,0.8
8236,0.0
8237,0.0
8238,0.8
8239,0.1
8240,0.1
8241,0.6
8242,0.2
8243,0.1
8244,0.2
8245,0.6
8246,0.4
8247,0.6
8248,0.8
8249,0.8
8250,0.6
8251,1.1
8252,2.1
8253,0.7
8254,0.7
8255,0.5
8256,0.3
8257,0.4
8258,1.3
8259,1.5
8260,0.7
8261,0.7
8262,0.7
8263,0.3
8264,0.8
8265,0.8
8266,0.7
8267,1.5
8268,0.9
8269,0.7
8270,1.7
8271,0.6
8272,0.6
8273,0.1
8274,0.3
8275,0.4
8276,0.4
8277,1.0
8278,1.3
8279,0.8
8280,0.5
8281,0.3
8282,0.1
8283,0.5
8284,0.5
8285,1.0
8286,1.2
8287,0.8
8288,0.6
8289,0.6
8290,0.2
8291,0.1
8292,0.1
8293,0.0
8294,0.2
8295,0.4
8296,0.5
8297,0.8
8298,0.0
8299,0.0
8300,1.0
8301,0.0
8302,0.0
8303,0.3
8304,0.4
8305,0.0
8306,0.3
8307,0.4
8308,0.3
8309,0.0
8310,0.2
8311,0.7
8312,0.2
8313,0.0
8314,0.0
8315,0.3
8316,0.2
8317,0.2
8318,0.2
8319,0.3
8320,0.3
8321,0.1
8322,0.2
8323,0.4
8324,0.1
8325,0.6
8326,0.4
8327,0.2
8328,0.4
8329,0.1
8330,0.6
8331,0.2
8332,0.6
8333,0.3
8334,0.8
8335,0.3
8336,0.8
8337,0.2
8338,0.9
8339,0.3
8340,0.4
8341,1.1
8342,0.5
8343,1.1
8344,0.4
8345,0.5
8346,0.4
8347,1.3
8348,0.7
8349,0.2
8350,0.6
8351,1.0
8352,0.4
8353,1.0
8354,0.2
8355,1.2
8356,0.3
8357,0.2
8358,0.5
8359,0.2
8360,0.9
8361,1.3
8362,0.0
8363,0.3
8364,1.2
8365,1.2
8366,0.0
8367,0.0
8368,1.9
8369,1.4
8370,0.0
8371,0.6
8372,0.5
8373,0.5
8374,0.0
8375,1.0
8376,2.0
8377,0.0
8378,0.2
8379,0.6
8380,1.7
8381,0.0
8382,0.4
8383,0.3
8384,0.5
8385,0.0
8386,0.2
8387,1.0
8388,1.1
8389,0.0
8390,0.8
8391,0.8
8392,1.1
8393,0.1
8394,0.5
8395,1.0
8396,1.5
8397,0.0
8398,0.2
8399,0.1
8400,1.9
8401,0.0
8402,0.3
8403,0.6
8404,1.7
8405,0.9
8406,0.0
8407,0.5
8408,0.3
8409,0.0
8410,0.0
8411,0.6
8412,0.5
8413,0.5
8414,0.4
8415,0.4
8416,1.2
8417,0.6
8418,0.4
8419,0.7
8420,1.6
8421,0.2
8422,1.7
8423,0.9
8424,0.9
8425,0.1
8426,0.2
8427,0.7
8428,0.9
8429,0.4
8430,0.4
8431,0.5
8432,0.3
8433,0.9
8434,0.4
8435,0.9
8436,0.4
8437,1.3
8438,0.2
8439,0.3
8440,0.0
8441,0.4
8442,1.0
8443,0.0
8444,0.6
8445,0.6
8446,0.6
8447,0.6
8448,1.0
8449,0.1
8450,0.5
8451,1.1
8452,0.6
8453,0.2
8454,0.9
8455,0.5
8456,0.1
8457,0.6
8458,0.5
8459,0.3
8460,0.6
8461,0.9
8462,0.4
8463,0.1
8464,0.0
8465,0.3
8466,0.5
8467,0.3
8468,0.1
8469,0.0
8470,0.0
8471,0.0
8472,0.4
8473,0.1
8474,0.0
8475,0.7
8476,1.0
8477,0.0
8478,0.9
8479,0.0
8480,0.1
8481,0.2
8482,0.5
8483,0.0
8484,0.6
8485,0.1
8486,0.1
8487,0.1
8488,0.7
8489,0.0
8490,0.3
8491,1.0
8492,0.3
8493,0.0
8494,0.8
8495,0.0
8496,0.1
8497,0.1
8498,0.7
8499,0.0
8500,0.3
8501,0.2
8502,0.4
8503,0.2
8504,0.2
8505,0.4
8506,0.5
8507,0.1
8508,0.3
8509,1.4
8510,1.4
8511,0.7
8512,0.3
8513,0.5
8514,0.2
8515,0.3
8516,0.0
8517,0.8
8518,0.3
8519,0.5
8520,0.6
8521,0.5
8522,0.6
8523,0.4
8524,0.1
8525,1.0
8526,0.3
8527,0.5
8528,0.2
8529,0.2
8530,0.6
8531,0.0
8532,1.0
8533,0.0
8534,0.4
8535,0.0
8536,0.2
8537,0.4
8538,0.0
8539,1.2
8540,0.0
8541,1.0
8542,0.1
8543,0.5
8544,0.0
8545,0.4
8546,0.1
8547,0.0
8548,0.9
8549,0.4
8550,0.1
8551,0.2
8552,0.4
8553,0.5
8554,0.5
8555,0.2
8556,0.0
8557,0.6
8558,0.1
8559,0.2
8560,0.4
8561,0.3
8562,0.1
8563,0.1
8564,0.0
8565,0.6
8566,1.2
8567,0.2
8568,0.5
8569,0.2
8570,0.3
8571,0.0
8572,0.7
8573,0.3
8574,0.1
8575,0.0
8576,0.0
8577,0.0
8578,0.1
8579,0.0
8580,0.0
8581,0.3
8582,0.2
8583,0.0
8584,0.1
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.7
8590,0.4
8591,0.1
8592,0.0
8593,0.0
8594,0.1
8595,0.1
8596,0.0
8597,0.0
8598,0.0
8599,0.4
8600,0.0
8601,0.0
8602,0.1
8603,0.5
8604,0.0
8605,0.0
8606,0.0
8607,0.5
8608,0.0
8609,0.0
8610,0.0
8611,0.3
8612,0.3
8613,0.2
8614,0.0
8615,0.3
8616,0.3
8617,0.3
8618,0.2
8619,0.3
8620,0.4
8621,1.0
8622,0.1
8623,0.1
8624,0.2
8625,0.3
8626,0.0
8627,0.5
8628,0.0
8629,0.1
8630,0.1
8631,0.0
8632,0.0
8633,0.0
8634,0.1
8635,0.4
8636,0.0
8637,0.2
8638,0.0
8639,0.4
8640,0.3
8641,0.0
8642,0.0
8643,0.7
8644,0.0
8645,0.2
8646,0.0
8647,0.4
8648,0.0
8649,0.0
8650,0.0
8651,0.1
8652,0.2
8653,0.3
8654,0.0
8655,0.0
8656,0.1
8657,0.5
8658,0.0
8659,0.1
8660,0.1
8661,0.3
8662,0.3
8663,0.2
8664,0.0
8665,0.2
8666,0.1
8667,0.0
8668,0.1
8669,0.1
8670,0.2
8671,0.2
8672,0.0
8673,0.5
8674,0.0
8675,0.0
8676,0.6
8677,0.0
8678,0.0
8679,0.5
8680,0.0
8681,0.0
8682,0.7
8683,0.0
8684,0.0
8685,0.9
8686,0.0
8687,0.0
8688,0.7
8689,0.1
8690,0.0
8691,0.7
8692,0.1
8693,0.4
8694,0.3
8695,0.7
8696,0.4
8697,0.5
8698,0.0
8699,0.3
8700,0.0
8701,0.7
8702,0.1
8703,0.3
8704,0.1
8705,0.3
8706,0.3
8707,0.5
8708,0.4
8709,0.5
8710,0.3
8711,0.2
8712,0.0
8713,0.8
8714,0.5
8715,1.0
8716,0.2
8717,0.5
8718,0.2
8719,0.3
8720,0.0
8721,1.0
8722,0.1
8723,0.6
8724,0.4
8725,0.8
8726,0.1
8727,0.3
8728,0.0
8729,0.4
8730,0.1
8731,1.0
8732,0.2
8733,0.0
8734,0.1
8735,0.4
8736,0.3
8737,0.2
8738,0.3
8739,0.0
8740,0.6
8741,0.1
8742,0.6
8743,0.0
8744,0.3
8745,0.1
8746,0.3
8747,1.1
8748,1.3
8749,0.0
8750,0.3
8751,0.4
8752,0.9
8753,0.4
8754,0.2
8755,0.4
8756,0.2
8757,0.2
8758,0.2
8759,0.7
8760,0.7
8761,0.3
8762,0.1
8763,0.3
8764,0.1
8765,0.0
8766,0.4
8767,0.1
8768,0.1
8769,0.5
8770,0.5
8771,0.5
8772,0.0
8773,0.7
8774,0.3
8775,0.5
8776,0.1
8777,0.4
8778,0.0
8779,0.2
8780,0.0
8781,0.3
8782,0.5
8783,0.0
8784,0.0
8785,0.5
8786,0.0
8787,0.0
8788,0.0
8789,0.7
8790,0.4
8791,0.9
8792,0.0
8793,0.6
8794,0.4
8795,0.5
8796,0.0
8797,0.7
8798,0.2
8799,0.2
8800,0.1
8801,0.7
8802,0.3
8803,0.2
8804,0.1
8805,0.5
8806,0.4
8807,0.0
8808,0.0
8809,0.8
8810,0.2
8811,0.1
8812,0.1
8813,0.1
8814,0.2
8815,0.1
8816,0.0
8817,0.2
8818,0.2
8819,0.1
8820,0.2
8821,0.8
8822,0.3
8823,0.6
8824,0.3
8825,0.7
8826,0.0
8827,0.0
8828,0.2
8829,0.1
8830,0.0
8831,0.3
8832,0.8
8833,0.2
8834,0.2
8835,0.5
8836,0.2
8837,0.4
8838,0.5
8839,0.6
8840,0.4
8841,0.4
8842,0.0
8843,0.1
8844,0.4
8845,0.3
8846,0.1
8847,0.0
8848,0.3
8849,0.0
8850,0.7
8851,0.4
8852,0.2
8853,1.5
8854,0.0
8855,0.2
8856,0.2
8857,0.0
8858,0.0
8859,0.5
8860,0.2
8861,0.1
8862,0.2
8863,0.3
8864,0.5
8865,0.5
8866,0.2
8867,0.5
8868,1.2
8869,0.2
8870,0.1
8871,0.2
8872,0.0
8873,0.0
8874,0.0
8875,0.3
8876,0.5
8877,0.1
8878,0.1
8879,0.6
8880,0.4
8881,0.1
8882,0.0
8883,0.9
8884,0.0
8885,0.6
8886,0.1
8887,1.0
8888,0.4
8889,0.4
8890,0.1
8891,0.9
8892,0.3
8893,0.2
8894,0.0
8895,1.3
8896,0.1
8897,0.1
8898,0.2
8899,1.4
8900,0.0
8901,0.1
8902,0.1
8903,0.8
8904,0.1
8905,0.0
8906,0.1
8907,0.2
8908,0.7
8909,0.0
8910,0.7
8911,0.0
8912,0.0
8913,1.2
8914,0.3
8915,0.2
8916,0.0
8917,0.3
8918,0.8
8919,0.1
8920,0.0
8921,1.1
8922,0.5
8923,0.4
8924,0.4
8925,0.4
8926,0.4
8927,0.7
8928,0.5
8929,0.6
8930,0.3
8931,0.3
8932,0.3
8933,0.3
8934,0.0
8935,0.1
8936,0.1
8937,0.2
8938,0.8
8939,0.4
8940,0.7
8941,0.4
8942,0.6
8943,0.5
8944,0.9
8945,0.8
8946,0.5
8947,0.5
8948,0.9
8949,0.5
8950,0.3
8951,0.6
8952,0.6
8953,0.3
8954,0.7
8955,0.3
8956,1.2
8957,0.8
8958,0.6
8959,0.0
8960,0.0
8961,0.4
8962,0.6
8963,1.0
8964,0.9
8965,0.6
8966,0.5
8967,0.6
8968,0.8
8969,0.6
8970,0.4
8971,0.5
8972,0.9
8973,0.6
8974,0.6
8975,0.9
8976,0.5
8977,0.5
8978,0.6
8979,1.5
8980,0.7
8981,0.4
8982,0.7
8983,0.2
8984,1.3
8985,0.4
8986,0.9
8987,1.6
8988,0.7
8989,0.2
8990,0.5
8991,1.6
8992,0.5
8993,0.6
8994,0.8
8995,1.6
8996,0.5
8997,0.3
8998,0.4
8999,0.3
9000,1.8
9001,0.8
9002,1.1
9003,1.1
9004,0.7
9005,0.9
9006,0.4
9007,1.6
9008,0.8
9009,0.5
9010,0.4
9011,0.4
9012,0.5
9013,0.6
9014,0.5
9015,0.7
9016,1.5
9017,0.7
9018,0.5
9019,0.6
9020,1.8
9021,1.0
9022,1.0
9023,0.2
9024,0.2
9025,0.2
9026,1.2
9027,0.7
9028,0.3
9029,0.7
9030,0.9
9031,0.8
9032,0.6
9033,0.2
9034,0.3
9035,0.6
9036,0.4
9037,0.2
9038,1.4
9039,0.2
9040,0.4
9041,0.2
9042,0.1
9043,0.3
9044,0.2
9045,0.1
9046,0.5
9047,0.5
9048,0.3
9049,0.2
9050,1.0
9051,0.6
9052,0.2
9053,0.2
9054,0.5
9055,0.4
9056,0.4
9057,0.0
9058,0.9
9059,1.0
9060,0.6
9061,0.2
9062,0.4
9063,1.1
9064,0.1
9065,0.1
9066,0.5
9067,0.8
9068,0.6
9069,0.2
9070,0.5
9071,0.6
9072,0.5
9073,0.1
9074,0.9
9075,0.9
9076,0.1
9077,0.4
9078,0.4
9079,0.5
9080,0.1
9081,0.4
9082,0.3
9083,1.0
9084,0.0
9085,0.9
9086,0.5
9087,0.3
9088,0.9
9089,0.7
9090,0.6
9091,1.0
9092,0.7
9093,0.4
9094,1.2
9095,0.8
9096,0.7
9097,0.3
9098,0.4
9099,0.1
9100,0.3
9101,0.2
9102,0.9
9103,0.3
9104,0.5
9105,0.1
9106,0.6
9107,0.4
9108,0.3
9109,0.4
9110,1.0
9111,1.5
9112,0.2
9113,0.1
9114,0.2
9115,2.0
9116,0.0
9117,0.3
9118,0.5
9119,1.5
9120,0.3
9121,0.9
9122,1.7
9123,0.0
9124,0.1
9125,0.8
9126,1.5
9127,0.0
9128,0.0
9129,0.4
9130,1.5
9131,0.0
9132,0.6
9133,1.2
9134,0.0
9135,0.5
9136,1.1
9137,0.0
9138,0.6
9139,2.3
9140,0.0
9141,0.2
9142,0.3
9143,1.5
9144,0.0
9145,0.6
9146,0.5
9147,0.7
9148,0.0
9149,0.1
9150,0.5
9151,1.4
9152,0.0
9153,0.3
9154,0.2
9155,1.5
9156,0.0
9157,0.6
9158,0.9
9159,2.1
9160,0.0
9161,0.3
9162,0.8
9163,1.8
9164,0.0
9165,0.0
9166,0.1
9167,1.3
9168,0.0
9169,0.3
9170,0.8
9171,0.7
9172,0.0
9173,0.3
9174,0.2
9175,0.8
9176,0.0
9177,0.2
9178,0.7
9179,2.2
9180,0.0
9181,1.0
9182,0.7
9183,0.5
9184,0.3
9185,0.5
9186,0.2
9187,0.4
9188,0.6
9189,0.1
9190,0.1
9191,0.7
9192,0.2
9193,1.0
9194,0.6
9195,0.2
9196,0.5
9197,0.3
9198,0.3
9199,0.0
9200,0.6
9201,0.7
9202,0.6
9203,0.3
9204,0.0
9205,0.1
9206,0.9
9207,0.0
9208,0.3
9209,0.0
9210,0.3
9211,0.4
9212,0.0
9213,1.7
9214,0.2
9215,0.0
9216,0.7
9217,0.1
9218,0.0
9219,0.3
9220,0.3
9221,0.0
9222,0.5
9223,0.1
9224,0.0
9225,0.5
9226,0.4
9227,0.0
9228,0.1
9229,0.4
9230,0.0
9231,0.2
9232,0.1
9233,0.1
9234,0.1
9235,0.8
9236,0.5
9237,0.0
9238,0.8
9239,0.2
9240,0.0
9241,0.7
9242,0.7
9243,0.0
9244,0.2
9245,0.8
9246,0.6
9247,0.0
9248,0.4
9249,0.4
9250,0.0
9251,0.1
9252,0.4
9253,0.7
9254,0.0
9255,0.6
9256,1.4
9257,0.0
9258,0.1
9259,0.0
9260,0.4
9261,0.3
9262,0.1
9263,0.4
9264,0.1
9265,0.2
9266,0.2
9267,0.4
9268,0.1
9269,0.4
9270,0.7
9271,0.5
9272,0.7
9273,0.3
9274,0.4
9275,0.4
9276,0.3
9277,0.3
9278,0.2
9279,0.0
9280,0.0
9281,0.3
9282,0.5
9283,0.0
9284,0.0
9285,0.0
9286,0.1
9287,0.0
9288,0.0
9289,0.1
9290,0.3
9291,0.0
9292,0.1
9293,0.0
9294,0.2
9295,0.0
9296,0.3
9297,0.1
9298,0.3
9299,0.0
9300,0.0
9301,0.0
9302,0.1
9303,1.5
9304,0.4
9305,0.1
9306,1.2
9307,0.8
9308,0.3
9309,0.1
9310,0.0
9311,0.0
9312,0.4
9313,0.0
9314,0.1
9315,0.0
9316,0.4
9317,0.0
9318,0.4
9319,0.2
9320,1.0
9321,0.0
9322,0.1
9323,0.1
9324,0.2
9325,0.2
9326,0.0
9327,0.2
9328,0.2
9329,0.2
9330,0.5
9331,0.4
9332,0.7
9333,0.9
9334,0.0
9335,0.1
9336,0.1
9337,0.4
9338,0.3
9339,0.3
9340,0.1
9341,0.8
9342,0.7
9343,0.3
9344,0.0
9345,0.5
9346,0.4
9347,0.4
9348,0.1
9349,0.7
9350,0.7
9351,0.2
9352,0.2
9353,0.5
9354,0.4
9355,0.2
9356,0.2
9357,0.3
9358,0.2
9359,0.0
9360,0.6
9361,0.0
9362,1.4
9363,0.0
9364,0.9
9365,0.7
9366,0.4
9367,0.4
9368,0.8
9369,0.1
9370,1.2
9371,0.0
9372,0.0
9373,0.3
9374,0.3
9375,0.0
9376,0.0
9377,0.1
9378,0.4
9379,0.1
9380,0.0
9381,0.0
9382,0.8
9383,0.0
9384,0.1
9385,0.4
9386,0.7
9387,0.9
9388,0.1
9389,0.2
9390,0.7
9391,0.4
9392,0.9
9393,0.0
9394,0.5
9395,0.0
9396,0.6
9397,0.2
9398,0.6
9399,0.4
9400,0.3
9401,0.1
9402,0.0
9403,0.1
9404,0.6
9405,0.1
9406,0.5
9407,0.2
9408,1.0
9409,0.4
9410,0.7
9411,0.7
9412,0.2
9413,0.2
9414,0.1
9415,0.1
9416,0.3
9417,0.2
9418,0.2
9419,0.0
9420,0.9
9421,0.1
9422,0.5
9423,0.3
9424,0.7
9425,0.2
9426,0.2
9427,0.1
9428,0.3
9429,0.0
9430,0.1
9431,0.3
9432,0.6
9433,0.7
9434,0.2
9435,0.0
9436,0.2
9437,0.2
9438,1.0
9439,0.1
9440,0.0
9441,0.0
9442,0.2
9443,0.0
9444,1.3
9445,0.2
9446,0.0
9447,1.4
9448,0.0
9449,0.7
9450,0.6
9451,0.2
9452,0.5
9453,0.4
9454,0.0
9455,0.5
9456,0.2
9457,0.0
9458,0.4
9459,0.4
9460,0.2
9461,0.6
9462,0.2
9463,0.1
9464,0.7
9465,0.2
9466,0.5
9467,1.0
9468,0.7
9469,0.5
9470,0.3
9471,0.2
9472,0.6
9473,1.4
9474,0.6
9475,0.7
9476,1.3
9477,0.9
9478,0.7
9479,0.8
9480,0.4
9481,0.2
9482,0.7
9483,1.0
9484,0.0
9485,1.1
9486,0.9
9487,0.6
9488,0.9
9489,0.5
9490,0.2
9491,0.2
9492,0.6
9493,0.7
9494,0.0
9495,0.7
9496,1.1
9497,0.2
9498,1.7
9499,1.5
9500,0.2
9501,0.7
9502,0.3
9503,0.6
9504,0.4
9505,0.5
9506,1.6
9507,0.2
9508,0.7
9509,0.5
9510,1.0
9511,0.8
9512,0.4
9513,0.1
9514,0.6
9515,0.2
9516,0.2
9517,0.1
9518,0.4
9519,0.9
9520,0.2
9521,1.0
9522,0.2
9523,0.2
9524,0.7
9525,0.8
9526,0.0
9527,0.1
9528,0.3
9529,0.7
9530,0.2
9531,0.0
9532,0.3
9533,0.0
9534,0.3
9535,0.0
9536,0.7
9537,0.3
9538,0.0
9539,0.0
9540,0.7
9541,0.4
9542,0.3
9543,0.2
9544,0.9
9545,0.2
9546,0.1
9547,0.3
